expertise,interest,about,name,prompt,embedding,total_tokens
"Sustainable Carbon Efficient Energy Systems, Smart Grids, Battery Storage Management, Renewable Energy and its reliable integration","Managing renewable uncertainties via battery storage systems,Stochastic modeling,Reinforcement learning,Machine learning,Control & Optimization","Dr. Vivek Deulkar is a faculty member at Plaksha. Before joining Plaksha, He was a postdoctoral research associate at Manning College of Information and Computer Sciences, University of Massachusetts, Amherst, where he worked developing Artificial Intelligence (AI) solutions for sustainable energy systems, renewable integration, and battery storage, electricity markets, and energy arbitrage. 
 
He did his Ph.D. in Electrical Engineering at the Indian Institute of Technology Bombay. His Ph.D. research was in the space of smart grid managing uncertainties in renewable generation using battery storage, drawing on tools from stochastic modeling, applied probability, sequential decision-making, optimization, control, and reinforcement learning. 
 
Dr. Deulkar has an M.Tech in Control and Computing from Electrical Engineering, IIT Bombay, and a B.Tech in Electronics and Communication Engineering from Visvesvaraya National Institute of Technology (VNIT) Nagpur.  
 
He also has experience working with the Engineering Research Centre, Tata Motors Ltd., Pune, where he worked in the Auto-Electric Embedded Systems design group towards software development of embedded controllers used for various automotive applications.",Dr. Vivek Deulkar,"Professor Dr. Vivek Deulkar's Area of Expertise is in Sustainable Carbon Efficient Energy Systems, Smart Grids, Battery Storage Management, Renewable Energy and its reliable integration and some of the professor's Research Interests are Managing renewable uncertainties via battery storage systems,Stochastic modeling,Reinforcement learning,Machine learning,Control & Optimization. Here is a short Bio/About of the Professor:

 Dr. Vivek Deulkar is a faculty member at Plaksha. Before joining Plaksha, He was a postdoctoral research associate at Manning College of Information and Computer Sciences, University of Massachusetts, Amherst, where he worked developing Artificial Intelligence (AI) solutions for sustainable energy systems, renewable integration, and battery storage, electricity markets, and energy arbitrage. 
 
He did his Ph.D. in Electrical Engineering at the Indian Institute of Technology Bombay. His Ph.D. research was in the space of smart grid managing uncertainties in renewable generation using battery storage, drawing on tools from stochastic modeling, applied probability, sequential decision-making, optimization, control, and reinforcement learning. 
 
Dr. Deulkar has an M.Tech in Control and Computing from Electrical Engineering, IIT Bombay, and a B.Tech in Electronics and Communication Engineering from Visvesvaraya National Institute of Technology (VNIT) Nagpur.  
 
He also has experience working with the Engineering Research Centre, Tata Motors Ltd., Pune, where he worked in the Auto-Electric Embedded Systems design group towards software development of embedded controllers used for various automotive applications.","[0.03431694954633713, 0.008606208488345146, -0.019296277314424515, 0.045975182205438614, 0.025240443646907806, 0.031006602570414543, -0.029588641598820686, -0.031669680029153824, 0.03223525732755661, -0.061640456318855286, -0.03177217021584511, 0.10316595435142517, 0.042831845581531525, -0.018027687445282936, -0.008056197315454483, 0.0011730835540220141, -0.023903600871562958, -0.007723563816398382, 0.013807801529765129, 0.02662973292171955, 0.011867485009133816, 0.012953497469425201, 0.004081188701093197, 0.03924582153558731, 0.05042847990989685, -0.05083693191409111, -0.02666841819882393, -0.04034164175391197, -0.015430870465934277, 0.057216204702854156, 0.004368448629975319, 0.06271964311599731, 0.019001981243491173, -0.044736359268426895, -0.017041169106960297, -0.009597758762538433, 0.05470121279358864, -0.0028799220453947783, -0.01320215780287981, 0.023522784933447838, -0.03103206306695938, -0.03134177252650261, 0.046443816274404526, 0.020945098251104355, -0.0035817401949316263, -0.02957705594599247, 0.03977363929152489, -0.0075723337940871716, -0.01628332957625389, 0.0010013841092586517, 0.0207328200340271, -0.04807887226343155, 0.03776247799396515, -0.08483914285898209, -0.023103294894099236, -0.005519258789718151, 0.021374564617872238, 0.014171403832733631, -0.014736723154783249, -0.04017213359475136, -0.06493312865495682, -0.050722792744636536, -0.020611567422747612, -0.022973984479904175, 0.031066210940480232, -0.037928257137537, 0.036633025854825974, -0.014297463931143284, 0.007494078949093819, 0.0041058799251914024, 0.03158770874142647, 0.007021959871053696, 0.01325288973748684, -0.0046229236759245396, -0.024300144985318184, 0.017499161884188652, 0.0161362886428833, -0.03415685519576073, 0.041681934148073196, 0.03275735676288605, -0.037284620106220245, 0.03314286470413208, -0.012669903226196766, 0.00033680401975288987, -0.022629300132393837, -0.10748878121376038, -0.0008671660325489938, 0.011289678514003754, 0.052372176200151443, 0.015232795849442482, 0.04191967099905014, -0.049863897264003754, 0.024739427492022514, 0.036544736474752426, -0.016897475346922874, 0.025966744869947433, -0.035736944526433945, 0.010848317295312881, 0.0029165572486817837, -0.0272777508944273, -0.02909819781780243, 0.041770484298467636, -0.017041664570569992, -0.03347618505358696, -0.007452663499861956, 0.04141250625252724, -0.03776591271162033, -0.023940104991197586, 0.04224228858947754, 0.03158098831772804, -0.012281907722353935, 0.015143941156566143, 0.015976322814822197, 0.02519611082971096, -0.014262428507208824, 0.01913313753902912, 0.03020370937883854, -0.030623674392700195, 0.005418044980615377, -0.043688274919986725, 0.025612765923142433, 0.013271098956465721, 0.004527335055172443, 0.023183058947324753, 0.017095237970352173, 0.010092861950397491, 0.08048255741596222, 0.04522746428847313, -0.059270162135362625, -0.0068916748277843, -0.04111431911587715, 0.024646317586302757, 0.04681377112865448, -0.00962172169238329, -0.08295682817697525, -0.020015332847833633, -0.01237117312848568, 0.006556302309036255, -0.016805613413453102, 0.04507240280508995, 0.0016261478886008263, 0.03011992760002613, 0.013666738756000996, 0.01512265857309103, 0.029860863462090492, -0.006462867837399244, 0.008663018234074116, -0.017325880005955696, -0.01989729516208172, 0.006714299786835909, 0.01632877252995968, 0.021303977817296982, -0.01696239411830902, -0.02531569078564644, -0.03996637836098671, -0.01553976722061634, -0.058516718447208405, 0.012086049653589725, -0.0025299410335719585, -0.04726671800017357, -0.039328668266534805, -0.013525375165045261, 0.019938874989748, 0.029790911823511124, 0.05113007873296738, -0.030183924362063408, 0.0020927274599671364, -0.01151298452168703, 0.0025308572221547365, 0.0050707971677184105, -0.0390438437461853, 0.00971938855946064, -0.04187062382698059, -0.019689379259943962, -0.0521930530667305, -0.014472506009042263, 0.0332706943154335, -0.002977340016514063, -0.018242860212922096, 0.011308949440717697, 0.045604102313518524, 0.030512042343616486, -0.010356088168919086, 0.057676851749420166, -0.024134017527103424, -0.050929926335811615, 0.034812457859516144, -0.03667626902461052, -0.020789077505469322, -0.0026749109383672476, 0.005541735328733921, -0.015151389874517918, 0.03146909549832344, -0.02156550996005535, 0.0037303974386304617, -0.006429646164178848, -0.01724730059504509, -0.0228433795273304, -0.003947827033698559, 0.027031676843762398, 0.011225610971450806, 0.021892927587032318, 0.06497985124588013, -0.0025565102696418762, 0.07636786252260208, 0.04080480337142944, 0.012831604108214378, -0.01450083963572979, -0.035440314561128616, 0.003024023724719882, 0.02494013123214245, 0.032277919352054596, -0.016300614923238754, 0.028786171227693558, 0.021564524620771408, -0.0016608881996944547, 0.029923344030976295, 0.001858730218373239, -0.023646317422389984, 0.0004574269987642765, -0.06305930018424988, -0.03425900638103485, -0.005819129757583141, 0.009463479742407799, 0.01669483259320259, -0.020534232258796692, -0.009275810793042183, -0.02246507816016674, 0.0011377529008314013, -0.009288455359637737, 0.009253407828509808, 0.00895936693996191, -0.019389444962143898, -0.020453080534934998, -0.008815815672278404, -0.02868776209652424, 0.019905438646674156, 0.025612089782953262, 0.05442402511835098, 0.035760942846536636, 0.00014525414735544473, 0.026617692783474922, 0.04708917438983917, -0.036254409700632095, 0.021100379526615143, -0.07252542674541473, 0.01645921729505062, 0.020901909098029137, -0.010598432272672653, -0.02699900045990944, 0.00905275996774435, -0.0368858277797699, -0.001041432493366301, -0.019779149442911148, 0.010071296244859695, -0.03554953634738922, -0.030548783019185066, 0.010235524736344814, 0.012662076391279697, -0.011040442623198032, -0.008379030972719193, 0.018037712201476097, -0.001849339809268713, -0.003117817221209407, -0.019476402550935745, 0.001619456335902214, 0.029568113386631012, 1.8526538042351604e-05, -0.03898908570408821, 0.00907440111041069, -0.0041651795618236065, -0.022149955853819847, -0.010727438144385815, 0.00792408175766468, 0.023952031508088112, 0.017975373193621635, 0.021353919059038162, 0.002237996319308877, -0.007665916346013546, 0.010274041444063187, 0.03554831072688103, 0.030241994187235832, 0.005356016103178263, -0.02722242847084999, -0.012865746393799782, 0.0696365088224411, -0.028188297525048256, 0.002981200348585844, -0.0028159611392766237, -0.020236950367689133, -0.006668004672974348, -0.02193555422127247, -0.005906467791646719, 0.0029379427433013916, 0.0348183810710907, 0.007946188561618328, 0.036917854100465775, -0.049278344959020615, -0.007918443530797958, 0.0007535182521678507, 0.04524844139814377, -0.016320815309882164, 0.014710435643792152, -0.0031669307500123978, 0.002268559532240033, 0.023687930777668953, 0.03166816756129265, -0.005730492994189262, 0.042653653770685196, 0.014122276566922665, -0.05421363189816475, 0.05071432515978813, -0.017758097499608994, -0.006397391203790903, 0.0043655275367200375, 0.02134632132947445, -0.0025017547886818647, -0.006168792489916086, -0.008177952840924263, -0.004811874125152826, -0.037836410105228424, -0.0030403505079448223, -0.03797536343336105, 0.009547709487378597, -0.009508009068667889, 0.009340762160718441, -0.05277188867330551, 0.03898778185248375, 0.010932662524282932, 0.04345562681555748, -0.011003740131855011, -0.01204250194132328, 0.020443541929125786, 0.036514852195978165, 0.031503066420555115, 0.00832348596304655, 0.036509543657302856, -0.014038174413144588, -0.038509808480739594, -0.03031264804303646, 0.009664819575846195, 0.03023364767432213, 0.027229685336351395, 0.01719697192311287, 0.03714611753821373, -0.036535270512104034, -0.02500602789223194, 0.04455166682600975, 0.014791838824748993, -8.10303317848593e-05, 0.05323009938001633, -0.042140036821365356, -0.021388793364167213, -0.011563112027943134, -0.006834172643721104, -0.007790528703480959, -0.015487520024180412, 0.013023018836975098, -0.03280797600746155, -0.0027920238208025694, -0.06227020546793938, 0.027494313195347786, 0.001641409588046372, 0.039750032126903534, -0.009954706765711308, -0.04079154133796692, -0.012617981061339378, -0.04772242158651352, -0.04473375901579857, 0.021667124703526497, -0.013910176232457161, -0.0061518726870417595, -0.02676735632121563, 0.03525250405073166, -0.009205817244946957, -0.022470688447356224, -0.05036994442343712, -0.0007917062612250447, -0.06929201632738113, 0.03540707379579544, -0.032036688178777695, -0.023001451045274734, -0.036535754799842834, -0.02130523882806301, -0.03172612562775612, 0.019501948729157448, 0.03390368074178696, -0.05333114415407181, 0.029248269274830818, -0.006259705405682325, -0.03896079957485199, -0.011840276420116425, -0.033136997371912, -0.03233763948082924, 0.022998271510004997, 0.026605766266584396, -0.01803644932806492, -0.01781141571700573, 0.004552836529910564, -0.012398970313370228, -0.0006319142994470894, -0.01466718502342701, 0.0030938691925257444, 0.013102056458592415, -0.008980931714177132, 0.005386923439800739, -0.022113746032118797, 0.040412887930870056, -0.051407814025878906, 0.05114178732037544, 0.05523166432976723, 0.0016064203809946775, 0.0059106554836034775, -0.08274402469396591, -0.009840680286288261, -0.00976960826665163, 0.00796065665781498, 0.01453134324401617, 0.021143978461623192, -0.018387075513601303, -0.0066901021637022495, -0.005659844260662794, 0.015694063156843185, 0.014617925509810448, -0.015147085301578045, 0.03294996917247772, 0.033456187695264816, 0.005107379052788019, 0.04960494861006737, -0.07436807453632355, -0.08552846312522888, 0.03677328675985336, 0.05760381743311882, 0.005415847525000572, -0.018375037238001823, 0.02269362471997738, 0.026482582092285156, 0.007870489731431007, 0.07280318439006805, 0.026286272332072258, -0.00968659482896328, 0.0002254215069115162, 0.054127804934978485, -0.01146058738231659, 0.027140172198414803, -0.03426583111286163, -0.01798301376402378, -0.02568640373647213, -0.048471543937921524, 0.019715381786227226, 0.007058593910187483, -0.014478200115263462, -0.014874880202114582, -0.02753487229347229, -0.01767110638320446, -0.017271585762500763, 0.06233154237270355, 0.048974473029375076, 0.023240748792886734, -0.029573198407888412, -0.03411444276571274, 0.06730474531650543, -0.0504424013197422, 0.05483951047062874, -0.013666585087776184, 0.006429662462323904, -0.026643231511116028, 0.009714950807392597, -0.004291824996471405, -0.05604570358991623, 0.003040316281840205, 0.03505927696824074, -0.02779964916408062, 0.022750338539481163, -0.002469094470143318, 0.029752226546406746, -0.03643673658370972, 0.009433712810277939, -0.03206375613808632, -0.0007408602396026254, -0.01235888246446848, -0.02139865607023239, -0.016020536422729492, -0.02649521827697754, -0.048989519476890564, -0.07161429524421692, -0.009617808274924755, -0.016506023705005646, -0.021476952359080315, -0.04859420284628868, 0.015451653860509396, 0.058191027492284775, -0.0023951921612024307, -0.030986687168478966, -6.472306267824024e-05, -0.061287082731723785, -0.0010839018505066633, 0.04858988896012306, -0.01200051512569189, -0.025813691318035126, -0.005794952157884836, -0.01954963058233261, -0.03795333579182625, -0.018712064251303673, 0.025807008147239685, -0.044587142765522, -0.020357511937618256, 0.0244453065097332, -0.013289581052958965, 0.028211168944835663, -0.006383140571415424, -0.014812251552939415, 0.022051120176911354, -0.008891337551176548, -0.026673991233110428, -0.019545048475265503, 0.013281353749334812, 0.001303507830016315, -0.04482954740524292, 0.012728706002235413, -0.01984267681837082, 0.012193259783089161, -0.006814504507929087, -0.0804838091135025, 0.05731787160038948, 0.038989827036857605, 0.03474833071231842, -0.03336181864142418, 0.0021390400361269712, -0.02158571407198906, 0.013247682712972164, 0.015766384080052376, 0.04970207437872887, -0.021207593381404877, 0.027935370802879333, 0.007216555532068014, -0.004519743379205465, 0.05456274747848511, 0.03481530398130417, 0.007171845994889736, -0.0064808642491698265, 0.019123509526252747, -0.010495880618691444, -0.023587830364704132, 0.0025772745721042156, -0.019214963540434837, -0.006313415244221687, -0.02036442793905735, 0.033236801624298096, 0.028439568355679512, -0.03145982325077057, 0.03380739316344261, 0.032721880823373795, 0.01990237832069397, 0.02274084836244583, -0.015202702023088932, 0.012246395461261272, 0.07999715954065323, -0.0353335477411747, 0.04303968325257301, -0.015386487357318401, -0.007859070785343647, -0.025832660496234894, -0.0025727921165525913, 0.0038869718555361032, -0.04021633788943291, 0.05093895643949509, 0.007832852192223072, -0.02167714200913906, -0.022212501615285873, -0.0036105916369706392, 0.0023509960155934095, 0.048089202493429184, 0.0063887350261211395, 0.042518250644207, -0.015298581682145596, -0.055284202098846436, 0.038304802030324936, -0.014899724163115025, -0.0003042930329684168, -0.04518117755651474, -0.00011520382395246997, 0.003157811239361763, 0.0038612764328718185, -0.027673928067088127, 0.04106821119785309, 0.02559484727680683, 0.01746669039130211, 0.00973279308527708, -0.030124248936772346, 0.015429902821779251, 0.03154306858778, 0.04499554634094238, 0.0006805876037105918, 0.018508628010749817, -0.003137030638754368, -0.01788809336721897, -0.004765414632856846, -0.04395254701375961, 0.010413057170808315, 0.033276062458753586, 0.039616022258996964, -0.009909434244036674, 0.027621697634458542, 0.013919551856815815, 0.008605102077126503, -0.034673552960157394, -0.03639479726552963, -0.02816666290163994, -0.02001827582716942, 0.021621178835630417, 0.03609110414981842, 0.03246302902698517, 0.006140442099422216, 0.016515124589204788, -0.00790407694876194, -0.027648258954286575, -0.024604111909866333, 0.021111393347382545, -0.0038164828438311815, 0.003142878646031022, 0.019447585567831993, 0.03952469304203987, 0.0782691091299057, 0.04079488292336464, 0.03933081030845642, 0.02358298748731613, 0.011962683871388435, 0.01615872234106064, -0.0031922340858727694, -0.01512205135077238, 0.05281909927725792, 0.013665583916008472, 0.022059494629502296, -0.01076504960656166, 0.016257110983133316, 0.006567584816366434, 0.017962438985705376, -0.01000239234417677, 0.034561168402433395, 0.02700694277882576, -0.05042647197842598, 0.028887582942843437, 0.04836653918027878, 0.0005683131166733801, 0.01329681184142828, 0.01294208038598299, 0.02758605405688286, -0.002307340269908309, 0.0199632216244936, 0.03388500586152077, -0.014900400303304195, 0.028701933100819588, -0.016333963721990585, 0.009328195825219154, 0.08597863465547562, 0.009758141823112965, 0.008455795235931873, 0.024300359189510345, -0.02706647850573063, -0.043214552104473114, 0.018115153536200523, 0.0071859038434922695, 0.0403222031891346, -0.05340566486120224, -0.007529467809945345, 0.013776960782706738, -0.005964839365333319, 0.03169531747698784, -0.015998709946870804, -0.0012309447629377246, 0.014912966638803482, -0.031199438497424126, 0.026308849453926086, 0.011742355301976204, -0.036316901445388794, 0.029148172587156296, -0.005634238477796316, -0.033388447016477585, 0.0033709388226270676, 0.02092035487294197, -0.040454886853694916, -0.013775967061519623, 0.010470621287822723, -0.01734882779419422, -0.004938998259603977, 0.07471471279859543, -0.03639514371752739, -0.023790180683135986, -0.08151157945394516, 0.009104572236537933, -0.01470467820763588, -0.004839054308831692, -0.06967268884181976, -0.023988425731658936, 0.04288672283291817, 0.006133202463388443, 0.02662556804716587, 0.02407088503241539, 0.02037184312939644, 0.014965285547077656, 0.061279259622097015, -0.021105580031871796, -0.04922187700867653, 0.0038070674054324627, -0.06197937950491905, -0.07443205267190933, 0.017718493938446045, -0.02309487573802471, 0.029182465746998787, 0.05143415927886963, 0.019469967111945152, -0.006263135466724634, -0.05459870398044586, -0.0008823683601804078, -0.013312457129359245, 0.00980632659047842, -0.03223550692200661, -0.013121887110173702, 0.03784087300300598, -0.04890543222427368, 0.03219771757721901, -0.0037039010785520077, 0.0012766887666657567, 0.025697186589241028, 0.03398466855287552, 0.004014408215880394, -0.01627822406589985, -0.05658714100718498, -0.04871746897697449, -0.05537430942058563, -0.0219556987285614, -0.018040096387267113, 0.0038390210829675198, 0.003579578595235944, -0.004915831610560417, 0.02130042389035225, 0.05002455785870552, -0.0162619911134243, -0.025889772921800613, -0.003076126566156745, -0.034530870616436005, 0.05868228152394295, 0.04267658293247223, -0.011560186743736267, -0.008492283523082733, -0.06666520982980728, -0.03070678934454918, -0.042120836675167084, 0.0354267954826355, -0.020854730159044266, 0.03656608238816261, 0.04491507634520531, 0.03734223172068596, 0.050054796040058136, 0.010823789052665234, 0.051286015659570694, 0.06096414849162102, -0.004908108618110418, 0.026053793728351593, 0.045909810811281204, 0.013219542801380157, -0.00708414614200592, -0.04369592294096947, 0.02865958772599697, -0.029726071283221245, -0.06901423633098602, 0.029950182884931564, -0.0314425453543663, -0.0002477718808222562, -0.06613090634346008, -0.004618618171662092, 0.007385730743408203, 0.03836609423160553, 0.023949425667524338, 0.04990338161587715, 0.018248042091727257, -0.029924919828772545, 0.013473422266542912, 0.025412285700440407, -0.02823672816157341, 0.03970536217093468, 0.01916096918284893, 0.06568726897239685, -0.024731628596782684, -0.011493749916553497, 0.024317028000950813, 0.015875283628702164, -0.009991922415792942, -0.02161933295428753, 0.042291078716516495, 0.055299047380685806, 0.02334919199347496, 0.004314272198826075, 0.04551659896969795, -0.04143191874027252, 0.009029749780893326, -0.023730017244815826, -0.020735865458846092, 0.023679526522755623, -0.017992785200476646, 0.02479885146021843, 0.049132347106933594, 0.0007411905680783093, -0.035617630928754807, 0.028477773070335388, 0.024559736251831055, 0.028205575421452522, 0.06984534859657288, -0.01768644154071808, 5.7149263739120215e-05, 0.004965940490365028, -0.003909185994416475, 0.00222592381760478, 0.01750902459025383, -0.0037783009465783834, 0.03558880463242531, 0.0029881831724196672, 0.03477451577782631, -0.027426335960626602, -0.07691998779773712, -0.02665106952190399, 0.010842575691640377, 0.00841589830815792, -0.015094934962689877, 0.052048832178115845, -0.007597349118441343, 0.014974831603467464, -0.012976642698049545, 0.06604277342557907, -0.03367321938276291, 0.031978119164705276, -0.032992683351039886, 0.016601460054516792, -0.05364175885915756, 0.015115061774849892, 0.0030412303749471903, 0.008520427159965038, -0.04391469061374664, -0.02265801653265953, -7.173573976615444e-05, -0.035789310932159424, 0.025915861129760742, 0.0034131156280636787, 0.03589088097214699, -0.03013455867767334, 0.015404974110424519, -0.03793707489967346, -0.012944609858095646, -0.011353758163750172, -0.020142488181591034, 0.010852286592125893, -0.0663732960820198, 0.027114039286971092, 0.011074112728238106, 0.0014115278609097004, 0.01838107593357563, 0.060395754873752594, 0.012949061580002308, 0.010237172245979309, -0.04847746714949608, -0.01541920192539692, 0.04235119745135307, -0.04732275754213333, 0.01996506005525589, -0.020669838413596153, -0.021539976820349693, -0.026433700695633888, -0.03371410816907883, -0.009797703474760056, -0.01474236324429512, 0.02471720427274704, 0.0030849578324705362, -0.03700339049100876, -0.057787537574768066, 0.0131976418197155, -0.06211485341191292, 0.03708228841423988, 0.034173302352428436, -0.009816484525799751, 0.012604929506778717, 0.06273964792490005, 0.012442224659025669, -0.039198968559503555, 0.010467235930263996, -0.02246364951133728, 0.011516141705214977, -0.011200063861906528, 0.031380683183670044, 0.01796616055071354, 0.04409535601735115, 0.01630214788019657, 0.06046479195356369, 0.04290689900517464, -0.05476093664765358, 0.019836388528347015, -0.03992249444127083, -0.011561727151274681, 0.007484655827283859, 0.020764855667948723, -0.009116597473621368, -0.04622628539800644, 0.0029841968789696693, 0.01292679738253355, -0.004631389863789082, 0.05466007813811302, 0.008903928101062775, -0.02774379588663578, -0.024963103234767914, -0.003935877233743668, -0.006047198548913002, -0.03801412880420685, -0.04040569067001343, 0.03611098602414131, 0.043065037578344345, -0.02539994940161705, 0.08190897852182388, -0.03919006139039993, 0.006363234017044306, 0.016909046098589897, 0.02567509561777115, 0.031120596453547478, -0.005524652078747749, -0.03643851354718208, 0.009047204628586769, -0.031684454530477524, 0.009365861304104328, 0.025653166696429253, 0.010401317849755287, 0.03062739036977291, 0.015793753787875175, 0.01405478548258543, -0.005506269168108702, 0.0008890432654879987, 0.0501914843916893, 0.06322399526834488, -0.07274514436721802, -0.01386871375143528, -0.013825720176100731, 0.021947642788290977, 0.005130861420184374, -0.06877578049898148, -0.005415198393166065, 0.018320024013519287, 0.015620358288288116, -0.016908936202526093, 0.0638706237077713, 0.002049323869869113, -0.05140697956085205, 0.02896893583238125, 0.019952476024627686, 0.03385923430323601, 0.0007504326640628278, -0.02733759768307209, 0.0004321036976762116, 0.03601323068141937, -0.05451485887169838, 0.015980077907443047, 0.016610590741038322, -0.02330576628446579, 0.025587785989046097, -0.019794559106230736, -0.005834465846419334, 0.01417215634137392, 0.008824601769447327, -0.0262891948223114, 0.02537114918231964, 0.02636793628334999, -0.0036194808781147003, 0.0009051177185028791, 0.025784606114029884, 0.017416421324014664, -0.020908595994114876, -0.042008109390735626, 0.02094936929643154, -0.013707629404962063, -0.027677124366164207, 0.015263518318533897, -0.00814899243414402, -0.025104979053139687, 0.009307007305324078, -0.04633767157793045, 0.028333080932497978, -0.011796532198786736, 0.03467795252799988, 0.014964002184569836, -0.03529652953147888, -0.0788521021604538, -0.0008107660687528551, -0.04412307217717171, -0.01070267241448164, -0.010449999012053013, -0.02238958142697811, 0.01764562539756298, 0.012232430279254913, 0.029572799801826477, 0.06752634048461914, 0.013301091268658638, 0.011352825909852982, 0.07178310304880142, -0.00449203560128808, 0.0011102347634732723, -0.0264036376029253, 0.050413064658641815, -0.013180380687117577, -0.1264834702014923, -0.004778705537319183, 0.03799337148666382, -0.04975256696343422, -0.02571050077676773, 0.03834628686308861, 0.0237150639295578, 0.010659566149115562, -0.03971483185887337, -0.062346961349248886, 0.032414499670267105, 0.017585523426532745, -0.04721621423959732, 0.024110017344355583, 0.016994522884488106, 0.06047145277261734, 0.01953238807618618, -0.034852154552936554, 0.053088296204805374]",407
